,url,title,location,make,model,trim,engine,price,year,mileage,transmission,options,power options,body_type,inter_color,exter_color,fuel_type,vehicle_title,for_sale_by,city,state,state_name,lat,lng,state_id,extra_info
2270,https://www.ebay.com/itm/125043393733?hash=item1d1d2ac4c5%3Ag%3ApzQAAOSwHMVhsmIF&LH_BIN=1,2021 Hyundai Sonata SEL,"Greensboro, North Carolina, United States",other,Sonata,SEL,2.5l,24000,2021,1046,automatic,,,sedan,Gray,Gray,,Salvage,Private Seller,Greensboro,North Carolina,North Carolina,36.0956,-79.8269,NC,"Model: Sonata,  Engine: 2.5l, Trim: SEL, Options: , Inner Color: Gray, Outside color: Gray"
2271,https://www.ebay.com/itm/203748219352?hash=item2f705719d8%3Ag%3AqY8AAOSwKtBhtOj4&LH_BIN=1,2013 Honda Civic LX Sedan 4D,"Tempe, Arizona, United States",honda,LX 4dr Sedan 5A,LX Sedan 4D,1.8L I4 16V,17990,2013,55890,automatic,,,sedan,Black,Black,Gasoline,Clean,Dealer,Tempe,Arizona,Arizona,33.3881,-111.9318,AZ,"Model: LX 4dr Sedan 5A,  Engine: 1.8L I4 16V, Trim: LX Sedan 4D, Options: , Inner Color: Black, Outside color: Black"
2272,https://www.ebay.com/itm/203748185605?hash=item2f70569605%3Ag%3APD0AAOSw0W9hqlJ6&LH_BIN=1,2020 Honda Accord LX Sedan 4D,"Tempe, Arizona, United States",honda,LX 4dr Sedan,LX Sedan 4D,1.5L Turbo I4 192hp 192ft. lbs.,29590,2020,20934,automatic,,,sedan,Black,Gray,Gasoline,Clean,Dealer,Tempe,Arizona,Arizona,33.3881,-111.9318,AZ,"Model: LX 4dr Sedan,  Engine: 1.5L Turbo I4 192hp 192ft. lbs., Trim: LX Sedan 4D, Options: , Inner Color: Black, Outside color: Gray"
2273,https://www.ebay.com/itm/203748223640?hash=item2f70572a98%3Ag%3ATHkAAOSww41hmoVc&LH_BIN=1,2020 Honda Civic Si Sedan 4D,"Tempe, Arizona, United States",honda,Civic,Si Sedan 4D,1.5L I4 16V,31590,2020,27353,manual,,,sedan,Black,Crystal Black Pearl,Gasoline,Clean,Dealer,Tempe,Arizona,Arizona,33.3881,-111.9318,AZ,"Model: Civic,  Engine: 1.5L I4 16V, Trim: Si Sedan 4D, Options: , Inner Color: Black, Outside color: Crystal Black Pearl"
2274,https://www.ebay.com/itm/203748236862?hash=item2f70575e3e%3Ag%3A3D4AAOSwvZ9hq5%7Es&LH_BIN=1,2014 Honda Accord LX Sedan 4D,"Tempe, Arizona, United States",honda,LX 4dr Sedan CVT,LX Sedan 4D,2.4L I4 185hp 181ft. lbs.,19990,2014,44051,automatic,,,sedan,Black,Black,Gasoline,Clean,Dealer,Tempe,Arizona,Arizona,33.3881,-111.9318,AZ,"Model: LX 4dr Sedan CVT,  Engine: 2.4L I4 185hp 181ft. lbs., Trim: LX Sedan 4D, Options: , Inner Color: Black, Outside color: Black"
2275,https://www.ebay.com/itm/265448110482?hash=item3dcdf0b992%3Ag%3AL3EAAOSwRpxhpBu-&LH_BIN=1,2017 Honda Accord,"Miami, Florida, United States",honda,Accord,,,14900,2017,20250,automatic,,,sedan,,,,"Flood, Water Damage",,Miami,Florida,Florida,25.7839,-80.2102,FL,"Model: Accord,  Engine: , Trim: , Options: , Inner Color: , Outside color: "
2276,https://www.ebay.com/itm/203748229639?hash=item2f70574207%3Ag%3AXkUAAOSwLmphs45y&LH_BIN=1,2019 Honda Civic LX Sedan 4D,"Tempe, Arizona, United States",honda,LX 4dr Sedan CVT,LX Sedan 4D,2.0L I4 158hp 138ft. lbs.,23990,2019,31828,automatic,,,sedan,Black,Black,Gasoline,Clean,Dealer,Tempe,Arizona,Arizona,33.3881,-111.9318,AZ,"Model: LX 4dr Sedan CVT,  Engine: 2.0L I4 158hp 138ft. lbs., Trim: LX Sedan 4D, Options: , Inner Color: Black, Outside color: Black"
2277,https://www.ebay.com/itm/255269890770?hash=item3b6f456ad2%3Ag%3AnP8AAOSwmvBhjV2o&LH_BIN=1,1930 Ford Other,"Phoenix, Arizona, United States",ford,Other,,8,42950,1930,15848,automatic,--,--,sedan,Gray,Silver,Gasoline,Clear,Dealer,Phoenix,Arizona,Arizona,33.5722,-112.0891,AZ,"Model: Other,  Engine: 8, Trim: , Options: --, Inner Color: Gray, Outside color: Silver"
2278,https://www.ebay.com/itm/203748182982?hash=item2f70568bc6%3Ag%3ApWUAAOSw96RhtN%7EI&LH_BIN=1,2012 Honda Civic EX Sedan 4D,"Tempe, Arizona, United States",honda,Civic,EX Sedan 4D,1.8L I4 140hp 128ft. lbs.,15990,2012,95274,automatic,,,sedan,Beige,Taffeta White,Gasoline,Clean,Dealer,Tempe,Arizona,Arizona,33.3881,-111.9318,AZ,"Model: Civic,  Engine: 1.8L I4 140hp 128ft. lbs., Trim: EX Sedan 4D, Options: , Inner Color: Beige, Outside color: Taffeta White"
2279,https://www.ebay.com/itm/203748184274?hash=item2f705690d2%3Ag%3AVvcAAOSwY9VhtOBB&LH_BIN=1,2019 Honda Civic LX Sedan 4D,"Tempe, Arizona, United States",honda,LX 4dr Sedan CVT,LX Sedan 4D,2.0L I4 158hp 138ft. lbs.,24590,2019,14451,automatic,,,sedan,Gray,Aegean Blue Metallic,Gasoline,Clean,Dealer,Tempe,Arizona,Arizona,33.3881,-111.9318,AZ,"Model: LX 4dr Sedan CVT,  Engine: 2.0L I4 158hp 138ft. lbs., Trim: LX Sedan 4D, Options: , Inner Color: Gray, Outside color: Aegean Blue Metallic"
2280,https://www.ebay.com/itm/203748205850?hash=item2f7056e51a%3Ag%3AuiAAAOSwvkdhkpfB&LH_BIN=1,2019 Honda Civic LX Sedan 4D,"Tempe, Arizona, United States",honda,LX 4dr Sedan CVT,LX Sedan 4D,2L I4 16V,23990,2019,21320,automatic,,,sedan,Black,Black,Gasoline,Clean,Dealer,Tempe,Arizona,Arizona,33.3881,-111.9318,AZ,"Model: LX 4dr Sedan CVT,  Engine: 2L I4 16V, Trim: LX Sedan 4D, Options: , Inner Color: Black, Outside color: Black"
2281,https://www.ebay.com/itm/304261795928?hash=item46d76a9058%3Ag%3AdUEAAOSw56Rhl9cs&LH_BIN=1,2011 Toyota Camry Sedan 3.5L V6 Engine 4dr Front Wheel Drive Leather Seats,"Kernersville, North Carolina, United States",toyota,2011 Toyota Camry XLE FWD 4 Door V6 Engine Navigation Sunroof,Sedan 3.5L V6 Engine 4dr Front Wheel Drive Leather Seats,Style/Body:Sedan,12685,2011,105558,automatic,,,sedan,Beige Leather,Black,Gasoline,Clean,Dealer,Kernersville,North Carolina,North Carolina,36.1066,-80.0844,NC,"Model: 2011 Toyota Camry XLE FWD 4 Door V6 Engine Navigation Sunroof,  Engine: Style/Body:Sedan, Trim: Sedan 3.5L V6 Engine 4dr Front Wheel Drive Leather Seats, Options: , Inner Color: Beige Leather, Outside color: Black"
2282,https://www.ebay.com/itm/203747062524?hash=item2f704572fc%3Ag%3AWScAAOSwNNJhqQBs&LH_BIN=1,2017 Honda Civic EX Sedan 4D,"Tempe, Arizona, United States",honda,EX 4dr Sedan,EX Sedan 4D,2L I4 16V,22990,2017,34206,automatic,,,sedan,Gray,Aegean Blue Metallic,Gasoline,Clean,Dealer,Tempe,Arizona,Arizona,33.3881,-111.9318,AZ,"Model: EX 4dr Sedan,  Engine: 2L I4 16V, Trim: EX Sedan 4D, Options: , Inner Color: Gray, Outside color: Aegean Blue Metallic"
2283,https://www.ebay.com/itm/203748157144?hash=item2f705626d8%3Ag%3AKEQAAOSwHxNhqhVT&LH_BIN=1,2013 Honda Accord LX Sedan 4D,"Tempe, Arizona, United States",honda,LX 4dr Sedan 6M,LX Sedan 4D,2.4L I4 185hp 181ft. lbs.,17990,2013,94209,manual,,,sedan,Black,Alabaster Silver Metallic,Gasoline,Clean,Dealer,Tempe,Arizona,Arizona,33.3881,-111.9318,AZ,"Model: LX 4dr Sedan 6M,  Engine: 2.4L I4 185hp 181ft. lbs., Trim: LX Sedan 4D, Options: , Inner Color: Black, Outside color: Alabaster Silver Metallic"
2284,https://www.ebay.com/itm/203743848384?hash=item2f701467c0%3Ag%3ArN4AAOSwkpRhXg9c&LH_BIN=1,2018 Kia Stinger Stinger Premium,"Granite City, Illinois, United States",kia,Stinger,Stinger Premium,2,12900,2018,6239,automatic,,,sedan,,Black,,"Rebuilt, Rebuildable & Reconstructed",,Granite City,Illinois,Illinois,38.7292,-90.1266,IL,"Model: Stinger,  Engine: 2.0, Trim: Stinger Premium, Options: , Inner Color: , Outside color: Black"
2285,https://www.ebay.com/itm/144323337205?hash=item219a575bf5%3Ag%3ANBYAAOSw0JdhU46T&LH_BIN=1,2015 Chevrolet SS Sedan 4D,"San Antonio, Texas, United States",chevrolet,SS,Sedan 4D,"V8, 6.2 Liter",42949,2015,67200,automatic,--,--,other,Black,Black,Gasoline,Clean,Dealer,San Antonio,Texas,Texas,29.4658,-98.5253,TX,"Model: SS,  Engine: V8, 6.2 Liter, Trim: Sedan 4D, Options: --, Inner Color: Black, Outside color: Black"
2286,https://www.ebay.com/itm/125028059510?hash=item1d1c40c976%3Ag%3A3H4AAOSw%7EYZhprhB&LH_BIN=1,1968 Ford Mustang NEW Licensed Eleanor,"Indio, California, United States",ford,NEW Licensed Eleanor,NEW Licensed Eleanor,,249900,1968,5,manual,,,sedan,Black,Black,Gasoline,Clear,Dealer,Indio,California,California,33.7346,-116.2346,CA,"Model: NEW Licensed Eleanor,  Engine: , Trim: NEW Licensed Eleanor, Options: , Inner Color: Black, Outside color: Black"
2287,https://www.ebay.com/itm/203748206700?hash=item2f7056e86c%3Ag%3AubcAAOSwJcphtOZB&LH_BIN=1,2012 Honda Civic LX Sedan 4D,"Tempe, Arizona, United States",honda,LX 4dr Sedan 5A,LX Sedan 4D,1.8L I4 140hp 128ft. lbs.,16990,2012,61392,automatic,,,sedan,Beige,Urban Titanium Metallic,Gasoline,Clean,Dealer,Tempe,Arizona,Arizona,33.3881,-111.9318,AZ,"Model: LX 4dr Sedan 5A,  Engine: 1.8L I4 140hp 128ft. lbs., Trim: LX Sedan 4D, Options: , Inner Color: Beige, Outside color: Urban Titanium Metallic"
2288,https://www.ebay.com/itm/203748231651?hash=item2f705749e3%3Ag%3A9aYAAOSwUMhhoRWK&LH_BIN=1,2017 Honda Civic LX Sedan 4D,"Tempe, Arizona, United States",honda,LX 4dr Sedan CVT,LX Sedan 4D,2.0L I4 158hp 138ft. lbs.,21990,2017,31214,automatic,,,sedan,Black,Taffeta White,Gasoline,Clean,Dealer,Tempe,Arizona,Arizona,33.3881,-111.9318,AZ,"Model: LX 4dr Sedan CVT,  Engine: 2.0L I4 158hp 138ft. lbs., Trim: LX Sedan 4D, Options: , Inner Color: Black, Outside color: Taffeta White"
2289,https://www.ebay.com/itm/203748199234?hash=item2f7056cb42%3Ag%3ArY4AAOSwwKJhtOQf&LH_BIN=1,2018 Honda Civic EX Sedan 4D,"Tempe, Arizona, United States",honda,EX 4dr Sedan,EX Sedan 4D,2.0L I4 158hp 138ft. lbs.,23990,2018,38146,automatic,,,sedan,Black,Aegean Blue Metallic,Gasoline,Clean,Dealer,Tempe,Arizona,Arizona,33.3881,-111.9318,AZ,"Model: EX 4dr Sedan,  Engine: 2.0L I4 158hp 138ft. lbs., Trim: EX Sedan 4D, Options: , Inner Color: Black, Outside color: Aegean Blue Metallic"
2290,https://www.ebay.com/itm/185209847837?hash=item2b1f5e001d%3Ag%3AS58AAOSwvZFhplio&LH_BIN=1,2001 Rolls-Royce Silver Seraph V12 Concours Edition,"Great Neck, New York, United States",other,4dr Sedan,V12 Concours Edition,Style/Body:Sedan,67895,2001,36175,automatic,,,sedan,Beige / Blue,Dark Blue,Gasoline,Clean,Dealer,Great Neck,New York,New York,40.8028,-73.7332,NY,"Model: 4dr Sedan,  Engine: Style/Body:Sedan, Trim: V12 Concours Edition, Options: , Inner Color: Beige / Blue, Outside color: Dark Blue"
2291,https://www.ebay.com/itm/203748192132?hash=item2f7056af84%3Ag%3AeOMAAOSwtDVhmoCU&LH_BIN=1,2016 Honda Civic EX Sedan 4D,"Tempe, Arizona, United States",honda,EX 4dr Sedan w/Honda Sensing,EX Sedan 4D,2.0L I4 158hp 138ft. lbs.,23990,2016,13652,automatic,,,sedan,Gray,Gray,Gasoline,Clean,Dealer,Tempe,Arizona,Arizona,33.3881,-111.9318,AZ,"Model: EX 4dr Sedan w/Honda Sensing,  Engine: 2.0L I4 158hp 138ft. lbs., Trim: EX Sedan 4D, Options: , Inner Color: Gray, Outside color: Gray"
2292,https://www.ebay.com/itm/203748170467?hash=item2f70565ae3%3Ag%3AI1QAAOSwG4NhoR2B&LH_BIN=1,2015 Honda Civic SE Sedan 4D,"Tempe, Arizona, United States",honda,SE 4dr Sedan,SE Sedan 4D,1.8L I4 16V,17990,2015,85764,automatic,,,sedan,GRAY,Gray,Gasoline,Clean,Dealer,Tempe,Arizona,Arizona,33.3881,-111.9318,AZ,"Model: SE 4dr Sedan,  Engine: 1.8L I4 16V, Trim: SE Sedan 4D, Options: , Inner Color: GRAY, Outside color: Gray"
2293,https://www.ebay.com/itm/203748230810?hash=item2f7057469a%3Ag%3At-YAAOSwP0FhiBWq&LH_BIN=1,2019 Honda Accord EX-L Sedan 4D,"Bessemer, Alabama, United States",honda,EX-L 4dr Sedan (1.5T I4),EX-L Sedan 4D,1.5L I4 16V,30990,2019,29107,automatic,,,sedan,Black,White,Gasoline,Clean,Dealer,Bessemer,Alabama,Alabama,33.3709,-86.9713,AL,"Model: EX-L 4dr Sedan (1.5T I4),  Engine: 1.5L I4 16V, Trim: EX-L Sedan 4D, Options: , Inner Color: Black, Outside color: White"
2294,https://www.ebay.com/itm/203748191648?hash=item2f7056ada0%3Ag%3At04AAOSwQyxhC9g4&LH_BIN=1,2015 Honda Accord EX Sedan 4D,"Tempe, Arizona, United States",honda,EX 4dr Sedan CVT,EX Sedan 4D,2.4L I4 185hp 181ft. lbs.,18590,2015,73683,automatic,,,sedan,BEIGE,Black,Gasoline,Clean,Dealer,Tempe,Arizona,Arizona,33.3881,-111.9318,AZ,"Model: EX 4dr Sedan CVT,  Engine: 2.4L I4 185hp 181ft. lbs., Trim: EX Sedan 4D, Options: , Inner Color: BEIGE, Outside color: Black"
2295,https://www.ebay.com/itm/203748185001?hash=item2f705693a9%3Ag%3AScIAAOSwz59hlTWh&LH_BIN=1,2020 Honda Accord Touring Sedan 4D,"Tempe, Arizona, United States",honda,Touring 4dr Sedan,Touring Sedan 4D,2.0L Turbo I4 252hp 273ft. lbs.,35990,2020,19687,automatic,,,sedan,Black,White,Gasoline,Clean,Dealer,Tempe,Arizona,Arizona,33.3881,-111.9318,AZ,"Model: Touring 4dr Sedan,  Engine: 2.0L Turbo I4 252hp 273ft. lbs., Trim: Touring Sedan 4D, Options: , Inner Color: Black, Outside color: White"
2296,https://www.ebay.com/itm/203748210177?hash=item2f7056f601%3Ag%3Avd0AAOSw0aNhlovE&LH_BIN=1,2016 Honda Civic EX Sedan 4D,"Tempe, Arizona, United States",honda,EX 4dr Sedan,EX Sedan 4D,2.0L I4 158hp 138ft. lbs.,21990,2016,43657,automatic,,,sedan,Black,Lunar Silver Metallic,Gasoline,Clean,Dealer,Tempe,Arizona,Arizona,33.3881,-111.9318,AZ,"Model: EX 4dr Sedan,  Engine: 2.0L I4 158hp 138ft. lbs., Trim: EX Sedan 4D, Options: , Inner Color: Black, Outside color: Lunar Silver Metallic"
2297,https://www.ebay.com/itm/224709330162?hash=item3451b844f2%3Ag%3ArkcAAOSwHIRgstQQ&LH_BIN=1,1986 Oldsmobile Ninety-Eight,"Lubbock, Texas, United States",other,Ninety-Eight,,,7421,1986,34577,automatic,"Air Conditioning, Cruise Control, Power Locks, Power Windows, Power Seats","Air Conditioning, Cruise Control, Power Locks, Power Windows, Power Seats",sedan,,White,Gasoline,Clean,Private Seller,Lubbock,Texas,Texas,33.5659,-101.8878,TX,"Model: Ninety-Eight,  Engine: , Trim: , Options: Air Conditioning, Cruise Control, Power Locks, Power Windows, Power Seats, Inner Color: , Outside color: White"
2298,https://www.ebay.com/itm/234295455519?hash=item368d18ef1f%3Ag%3AL14AAOSwuN9hfA8y&LH_BIN=1,1992 Acura Legend,"Westminster, Maryland, United States",other,Legend,,,11250,1992,41750,automatic,,,sedan,,,,Clean,,Westminster,Maryland,Maryland,39.5796,-77.0066,MD,"Model: Legend,  Engine: , Trim: , Options: , Inner Color: , Outside color: "
2299,https://www.ebay.com/itm/203748184567?hash=item2f705691f7%3Ag%3AaCEAAOSw0y5htfKD&LH_BIN=1,2017 Honda Accord Sport SE Sedan 4D,"Tempe, Arizona, United States",honda,Sport Special Edition 4dr Sedan CVT,Sport SE Sedan 4D,2.4L I4 189hp 182ft. lbs.,26990,2017,19224,automatic,,,sedan,Black,Crystal Black Pearl,Gasoline,Clean,Dealer,Tempe,Arizona,Arizona,33.3881,-111.9318,AZ,"Model: Sport Special Edition 4dr Sedan CVT,  Engine: 2.4L I4 189hp 182ft. lbs., Trim: Sport SE Sedan 4D, Options: , Inner Color: Black, Outside color: Crystal Black Pearl"
2300,https://www.ebay.com/itm/203748162103?hash=item2f70563a37%3Ag%3AnzUAAOSwwKJhtNqn&LH_BIN=1,2015 Honda Accord Sport Sedan 4D,"Tempe, Arizona, United States",honda,Sport 4dr Sedan CVT,Sport Sedan 4D,2.4L I4 185hp 181ft. lbs.,23590,2015,22455,automatic,,,sedan,Black,Crystal Black Pearl,Gasoline,Clean,Dealer,Tempe,Arizona,Arizona,33.3881,-111.9318,AZ,"Model: Sport 4dr Sedan CVT,  Engine: 2.4L I4 185hp 181ft. lbs., Trim: Sport Sedan 4D, Options: , Inner Color: Black, Outside color: Crystal Black Pearl"
2301,https://www.ebay.com/itm/203748224963?hash=item2f70572fc3%3Ag%3A%7EXEAAOSwX3JhftM4&LH_BIN=1,2013 Honda Accord LX Sedan 4D,"Tempe, Arizona, United States",honda,LX 4dr Sedan CVT,LX Sedan 4D,2.4L I4 185hp 181ft. lbs.,20590,2013,24730,automatic,,,sedan,Black,Silver,Gasoline,Clean,Dealer,Tempe,Arizona,Arizona,33.3881,-111.9318,AZ,"Model: LX 4dr Sedan CVT,  Engine: 2.4L I4 185hp 181ft. lbs., Trim: LX Sedan 4D, Options: , Inner Color: Black, Outside color: Silver"
2302,https://www.ebay.com/itm/203748159568?hash=item2f70563050%3Ag%3AUX8AAOSwRpxhoR-9&LH_BIN=1,2017 Honda Civic EX Sedan 4D,"West Memphis, Arkansas, United States",honda,EX 4dr Sedan,EX Sedan 4D,2.0L I4 158hp 138ft. lbs.,23990,2017,21698,automatic,,,sedan,Black,Black,Gasoline,Clean,Dealer,West Memphis,Arkansas,Arkansas,35.1531,-90.1995,AR,"Model: EX 4dr Sedan,  Engine: 2.0L I4 158hp 138ft. lbs., Trim: EX Sedan 4D, Options: , Inner Color: Black, Outside color: Black"
2303,https://www.ebay.com/itm/203748190521?hash=item2f7056a939%3Ag%3AxuAAAOSwTPBhtOHJ&LH_BIN=1,2018 Honda Civic LX Sedan 4D,"Tempe, Arizona, United States",honda,LX 4dr Sedan CVT,LX Sedan 4D,2L I4 16V,22990,2018,23218,automatic,,,sedan,Black,Black,Gasoline,Clean,Dealer,Tempe,Arizona,Arizona,33.3881,-111.9318,AZ,"Model: LX 4dr Sedan CVT,  Engine: 2L I4 16V, Trim: LX Sedan 4D, Options: , Inner Color: Black, Outside color: Black"
2304,https://www.ebay.com/itm/304260113815?hash=item46d750e597%3Ag%3Ah6IAAOSwPUthTWX3&LH_BIN=1,2014 Ford Focus Sedan 2.0L I4 Engine Front Wheel Drive Cloth Seats,"Kernersville, North Carolina, United States",ford,2014 Ford Focus SE FWD 4dr 2.0L I4 Sedan Cloth Seats AUX,Sedan 2.0L I4 Engine Front Wheel Drive Cloth Seats,Style/Body:Sedan,10685,2014,67812,automatic,,,sedan,Gray Cloth,Ingot Silver Metallic,Flex Fuel Vehicle,Clean,Dealer,Kernersville,North Carolina,North Carolina,36.1066,-80.0844,NC,"Model: 2014 Ford Focus SE FWD 4dr 2.0L I4 Sedan Cloth Seats AUX,  Engine: Style/Body:Sedan, Trim: Sedan 2.0L I4 Engine Front Wheel Drive Cloth Seats, Options: , Inner Color: Gray Cloth, Outside color: Ingot Silver Metallic"
2305,https://www.ebay.com/itm/203748191170?hash=item2f7056abc2%3Ag%3Ab9UAAOSwdtZhtOIJ&LH_BIN=1,2017 Honda Accord LX Sedan 4D,"Tempe, Arizona, United States",honda,LX 4dr Sedan CVT,LX Sedan 4D,2.4L I4 16V,24590,2017,27579,automatic,,,sedan,Black,Gray,Gasoline,Clean,Dealer,Tempe,Arizona,Arizona,33.3881,-111.9318,AZ,"Model: LX 4dr Sedan CVT,  Engine: 2.4L I4 16V, Trim: LX Sedan 4D, Options: , Inner Color: Black, Outside color: Gray"
2306,https://www.ebay.com/itm/203748192373?hash=item2f7056b075%3Ag%3AQRoAAOSwgM5hfXya&LH_BIN=1,2013 Honda Civic EX Sedan 4D,"West Memphis, Arkansas, United States",honda,Civic,EX Sedan 4D,1.8L I4 16V,17590,2013,73172,automatic,,,sedan,OTHER,Taffeta White,Gasoline,Clean,Dealer,West Memphis,Arkansas,Arkansas,35.1531,-90.1995,AR,"Model: Civic,  Engine: 1.8L I4 16V, Trim: EX Sedan 4D, Options: , Inner Color: OTHER, Outside color: Taffeta White"
2307,https://www.ebay.com/itm/324934401229?hash=item4ba7997ccd%3Ag%3AY%7EEAAOSwNplhtF9Y&LH_BIN=1,1988 BMW 535is BASE,"Elk Grove, California, United States",bmw,535is,BASE,3.4L Gas I6,12880,1988,360815,manual,,,sedan,,White,Gasoline,Clean,Private Seller,Elk Grove,California,California,38.416,-121.3842,CA,"Model: 535is,  Engine: 3.4L Gas I6, Trim: BASE, Options: , Inner Color: , Outside color: White"
2308,https://www.ebay.com/itm/203748214373?hash=item2f70570665%3Ag%3AXPMAAOSwAsphtOf%7E&LH_BIN=1,2013 Honda Civic EX-L Sedan 4D,"Tempe, Arizona, United States",honda,Civic,EX-L Sedan 4D,1.8L I4 16V,20590,2013,45149,automatic,,,sedan,Gray,Black,Gasoline,Clean,Dealer,Tempe,Arizona,Arizona,33.3881,-111.9318,AZ,"Model: Civic,  Engine: 1.8L I4 16V, Trim: EX-L Sedan 4D, Options: , Inner Color: Gray, Outside color: Black"
2309,https://www.ebay.com/itm/203747085691?hash=item2f7045cd7b%3Ag%3AXJYAAOSwxSphj%7Eq4&LH_BIN=1,2012 Honda Accord LX Sedan 4D,"Sacramento, California, United States",honda,LX 4dr Sedan 5A,LX Sedan 4D,2.4L I4 16V,16590,2012,61434,automatic,,,sedan,OTHER,Red,Gasoline,Clean,Dealer,Sacramento,California,California,38.5667,-121.4683,CA,"Model: LX 4dr Sedan 5A,  Engine: 2.4L I4 16V, Trim: LX Sedan 4D, Options: , Inner Color: OTHER, Outside color: Red"
2310,https://www.ebay.com/itm/203748243488?hash=item2f70577820%3Ag%3An5MAAOSwg%7Elhm9Dy&LH_BIN=1,2019 Honda Accord LX Sedan 4D,"Tempe, Arizona, United States",honda,LX 4dr Sedan,LX Sedan 4D,1.5L I4 16V,27590,2019,26384,automatic,,,sedan,Gray,White,Gasoline,Clean,Dealer,Tempe,Arizona,Arizona,33.3881,-111.9318,AZ,"Model: LX 4dr Sedan,  Engine: 1.5L I4 16V, Trim: LX Sedan 4D, Options: , Inner Color: Gray, Outside color: White"
2311,https://www.ebay.com/itm/203748178490?hash=item2f70567a3a%3Ag%3A0LMAAOSw305hkULf&LH_BIN=1,2013 Honda Accord LX Sedan 4D,"Tempe, Arizona, United States",honda,LX 4dr Sedan CVT,LX Sedan 4D,2.4L I4 185hp 181ft. lbs.,18990,2013,46657,automatic,,,sedan,Gray,Silver,Gasoline,Clean,Dealer,Tempe,Arizona,Arizona,33.3881,-111.9318,AZ,"Model: LX 4dr Sedan CVT,  Engine: 2.4L I4 185hp 181ft. lbs., Trim: LX Sedan 4D, Options: , Inner Color: Gray, Outside color: Silver"
2312,https://www.ebay.com/itm/203748231261?hash=item2f7057485d%3Ag%3AbfgAAOSwrK5hqlMG&LH_BIN=1,2018 Honda Accord EX Sedan 4D,"Tempe, Arizona, United States",honda,EX 4dr Sedan,EX Sedan 4D,1.5L Turbo I4 192hp 192ft. lbs.,29590,2018,16442,automatic,,,sedan,Black,Black,Gasoline,Clean,Dealer,Tempe,Arizona,Arizona,33.3881,-111.9318,AZ,"Model: EX 4dr Sedan,  Engine: 1.5L Turbo I4 192hp 192ft. lbs., Trim: EX Sedan 4D, Options: , Inner Color: Black, Outside color: Black"
2313,https://www.ebay.com/itm/275060238417?hash=item400ade2851%3Ag%3AU7EAAOSwwGZhs%7EQo&LH_BIN=1,1980 Chevrolet Caprice 5.7 Caprice classic,"Redwood Falls, Minnesota, United States",chevrolet,Caprice 5.7,Caprice classic,5.7,4900,1980,66111,automatic,,,sedan,,Brown,Diesel,Clean,Private Seller,Redwood Falls,Minnesota,Minnesota,44.5471,-95.1031,MN,"Model: Caprice 5.7,  Engine: 5.7, Trim: Caprice classic, Options: , Inner Color: , Outside color: Brown"
2314,https://www.ebay.com/itm/203748180528?hash=item2f70568230%3Ag%3A9j4AAOSwl3thL4n5&LH_BIN=1,2010 Honda Accord LX Sedan 4D,"Tempe, Arizona, United States",honda,LX 4dr Sedan 5A,LX Sedan 4D,2.4L I4 177hp 161ft. lbs.,13590,2010,60047,automatic,,,sedan,Grey,Gray,Gasoline,Clean,Dealer,Tempe,Arizona,Arizona,33.3881,-111.9318,AZ,"Model: LX 4dr Sedan 5A,  Engine: 2.4L I4 177hp 161ft. lbs., Trim: LX Sedan 4D, Options: , Inner Color: Grey, Outside color: Gray"
2315,https://www.ebay.com/itm/203747065859?hash=item2f70458003%3Ag%3AMIIAAOSw1F5hqk4W&LH_BIN=1,2019 Honda Accord Sport Sedan 4D,"Tempe, Arizona, United States",honda,Sport 4dr Sedan (1.5T I4 CVT),Sport Sedan 4D,1.5L I4 16V,31990,2019,8093,manual,,,sedan,Black,Still Night Pearl,Gasoline,Clean,Dealer,Tempe,Arizona,Arizona,33.3881,-111.9318,AZ,"Model: Sport 4dr Sedan (1.5T I4 CVT),  Engine: 1.5L I4 16V, Trim: Sport Sedan 4D, Options: , Inner Color: Black, Outside color: Still Night Pearl"
2316,https://www.ebay.com/itm/255268416279?hash=item3b6f2eeb17%3Ag%3AQM8AAOSwQwhhsTw0&LH_BIN=1,1969 Chevrolet Chevelle Sedan Malibu,"New Oxford, Pennsylvania, United States",chevrolet,Chevelle Sedan,Malibu,307,13500,1969,118000,automatic,,,sedan,Black,Gold,Gasoline,Clean,Private Seller,New Oxford,Pennsylvania,Pennsylvania,39.863,-77.0555,PA,"Model: Chevelle Sedan,  Engine: 307, Trim: Malibu, Options: , Inner Color: Black, Outside color: Gold"
2317,https://www.ebay.com/itm/234330571526?hash=item368f30c306%3Ag%3AL3YAAOSwojRhtOEw&LH_BIN=1,2010 Mitsubishi Lancer EVOLUTION SE,"Buford, Georgia, United States",mitsubishi,Lancer,EVOLUTION SE,2.0L Gas I4,25000,2010,131000,automatic,,,sedan,,White,Gasoline,Clean,Private Seller,Buford,Georgia,Georgia,34.1185,-83.9916,GA,"Model: Lancer,  Engine: 2.0L Gas I4, Trim: EVOLUTION SE, Options: , Inner Color: , Outside color: White"
